Nome,Matrícula,Ranking,Curso
Flora,799516,18,Letras
Luisa,800514,18,Matematica
Celia,802251,18,Medicina
Rodrigo,818186,18,Quimica
Tiago,819127,18,Matematica
Luis,826809,18,Computacao
Joao,831570,18,Letras
Lucas,845365,18,Matematica
Luis,856728,18,Computacao
Pedro,861781,18,Letras
Flora,868169,18,Administracao
Lucas,876494,18,Letras
Amanda,904958,18,Administracao
Luis,928869,18,Direito
Maria,956565,18,Quimica
Ana,962121,18,Odontologia
Ana,965790,18,Odontologia
Rodrigo,968254,18,Engenharia
Rodrigo,968490,18,Odontologia
Rodrigo,973599,18,Letras
Marcos,991332,18,Administracao
Tiago,995082,18,Engenharia
Tiago,997192,18,Fisica
Zeca,103680,19,Computacao
Joao,108974,19,Matematica
Ana,109719,19,Quimica
Julia,119626,19,Fisica
Ana,126064,19,Direito
Clara,129772,19,Quimica
Flora,145038,19,Engenharia
Pedro,167790,19,Fisica
Rodrigo,172516,19,Fisica
Luisa,172817,19,Odontologia
Rodrigo,178579,19,Odontologia
Flora,179221,19,Engenharia
Pedro,192789,19,Computacao
Tiago,209520,19,Administracao
Lucia,225356,19,Administracao
Celia,242383,19,Computacao
Lucas,243087,19,Direito
Pedro,250926,19,Matematica
Lucia,253556,19,Engenharia
Rodrigo,257478,19,Computacao
Amanda,280935,19,Quimica
Flora,281742,19,Engenharia
Clara,298190,19,Odontologia
Tiago,306229,19,Letras
Celia,314206,19,Computacao
Ana,315556,19,Engenharia
Clara,317343,19,Administracao
Lucas,329453,19,Engenharia
Julia,332028,19,Administracao
Lucas,350646,19,Fisica
Pedro,358185,19,Computacao
Joao,358929,19,Letras
Celia,363743,19,Matematica
Tiago,364444,19,Odontologia
Joao,399744,19,Matematica
Rodrigo,403654,19,Fisica
Tiago,426355,19,Fisica
Julia,433925,19,Engenharia
Julia,437438,19,Letras
Zeca,453781,19,Direito
Lara,455136,19,Quimica
Jose,458999,19,Quimica
Ana,464319,19,Medicina
Zeca,480331,19,Direito
Luis,500231,19,Direito
Rodrigo,516889,19,Engenharia
Joao,532847,19,Administracao
Clara,533722,19,Odontologia
Rodrigo,543569,19,Medicina
Jose,545860,19,Letras
Julia,553702,19,Odontologia
Luis,564695,19,Computacao
Luis,592417,19,Direito
Lucas,601696,19,Computacao
Clara,610851,19,Computacao
Marcia,618817,19,Administracao
Luisa,618929,19,Fisica
Luis,634951,19,Administracao
Luis,649152,19,Engenharia
Luis,657789,19,Medicina
Flora,658530,19,Medicina
Luis,673013,19,Medicina
Rodrigo,686823,19,Computacao
Rodrigo,696217,19,Engenharia
Luis,709490,19,Medicina
Luis,721865,19,Fisica
Ana,727953,19,Direito
Celia,728758,19,Medicina
Pedro,728905,19,Odontologia
Celia,735498,19,Administracao
Luisa,755453,19,Letras
Tiago,764559,19,Letras
Lucas,765386,19,Medicina
Tiago,778447,19,Letras
Marcos,786320,19,Engenharia
Lucas,796856,19,Engenharia
Lucas,828458,19,Engenharia
Lucas,837278,19,Direito
Ana,841622,19,Matematica
Flora,855106,19,Engenharia
Julia,864507,19,Direito
Zeca,864679,19,Odontologia
Flora,885852,19,Fisica
Zeca,890214,19,Matematica
Flora,890232,19,Odontologia
Lara,890492,19,Direito
Zeca,891618,19,Odontologia
Zeca,898868,19,Direito
Tiago,900964,19,Odontologia
Zeca,932933,19,Administracao
Celia,935444,19,Odontologia
Julia,937870,19,Quimica
Celia,946060,19,Computacao
Marcia,949462,19,Odontologia
Tiago,970831,19,Matematica
Tiago,987014,19,Matematica
Amanda,992779,19,Fisica
Joao,996983,19,Matematica
Zeca,999281,19,Medicina
Lucas,101648,20,Matematica
Ana,124586,20,Engenharia
Ana,126659,20,Fisica
Pedro,130910,20,Computacao
Lucia,136402,20,Direito
Clara,145996,20,Engenharia
Ana,151287,20,Computacao
Lucas,152306,20,Medicina
Ana,166705,20,Fisica
Zeca,170989,20,Administracao
Pedro,189736,20,Computacao
Lara,194843,20,Letras
Celia,197350,20,Direito
Rodrigo,222405,20,Administracao
Flora,224733,20,Medicina
Luis,228315,20,Administracao
Pedro,243942,20,Letras
Luisa,251622,20,Engenharia
Rodrigo,255150,20,Matematica
Luisa,278600,20,Letras
Flora,280724,20,Letras
Celia,294942,20,Fisica
Rodrigo,295875,20,Fisica
Ana,300153,20,Medicina
Maria,304728,20,Administracao
Celia,307361,20,Fisica
Jose,310516,20,Computacao
Marcos,316850,20,Quimica
Marcos,331745,20,Quimica
Clara,352396,20,Engenharia
Joao,352437,20,Quimica
Tiago,363772,20,Letras
Marcos,371178,20,Direito
Amanda,371856,20,Matematica
Celia,396855,20,Medicina
Tiago,405290,20,Odontologia
Ana,440748,20,Odontologia
Flora,447630,20,Medicina
Ana,449898,20,Medicina
Lucia,459831,20,Computacao
Luis,460491,20,Letras
Jose,461555,20,Odontologia
Luis,462754,20,Direito
Lucia,469151,20,Odontologia
Flora,475370,20,Engenharia
Flora,493169,20,Letras
Luisa,497938,20,Medicina
Maria,504725,20,Administracao
Luis,522351,20,Odontologia
Marcia,555911,20,Odontologia
Lucia,557360,20,Quimica
Luisa,570722,20,Computacao
Celia,576421,20,Direito
Julia,585331,20,Matematica
Marcia,594563,20,Administracao
Ana,594802,20,Fisica
Marcos,599260,20,Administracao
Amanda,599972,20,Fisica
Tiago,608940,20,Medicina
Rodrigo,628681,20,Medicina
Luisa,633771,20,Letras
Marcia,638723,20,Medicina
Pedro,652132,20,Quimica
Celia,656149,20,Matematica
Joao,669888,20,Engenharia
Rodrigo,671788,20,Fisica
Celia,699644,20,Matematica
Marcia,703019,20,Computacao
Celia,715860,20,Letras
Zeca,738926,20,Quimica
Celia,739235,20,Letras
Lucas,745532,20,Direito
Ana,753317,20,Administracao
Ana,760308,20,Quimica
Marcia,770457,20,Letras
Amanda,780010,20,Letras
Lucas,780136,20,Quimica
Clara,806497,20,Fisica
Amanda,820512,20,Engenharia
Maria,821476,20,Matematica
Celia,826774,20,Direito
Rodrigo,836003,20,Quimica
Celia,839773,20,Quimica
Pedro,849396,20,Letras
Jose,853743,20,Administracao
Amanda,853884,20,Letras
Zeca,864274,20,Matematica
Marcia,867090,20,Matematica
Lara,869666,20,Fisica
Pedro,874554,20,Odontologia
Marcia,896631,20,Direito
Amanda,906837,20,Fisica
Pedro,915108,20,Odontologia
Flora,919082,20,Direito
Lara,921352,20,Medicina
Marcia,935455,20,Direito
Clara,942215,20,Odontologia
Zeca,953778,20,Odontologia
Jose,954229,20,Engenharia
Rodrigo,955770,20,Medicina
Lucia,957808,20,Quimica
Lara,967652,20,Quimica
Marcos,972627,20,Fisica
Luisa,972711,20,Matematica
Lara,973123,20,Quimica
Luis,980377,20,Computacao
Maria,981606,20,Letras
Joao,984275,20,Medicina
Pedro,990794,20,Letras
Jose,992528,20,Odontologia
Rodrigo,992978,20,Letras
Luis,992999,20,Letras
Rodrigo,995409,20,Fisica
Celia,996381,20,Letras
Lara,101611,21,Computacao
Luis,104874,21,Odontologia
Luisa,124653,21,Matematica
Lucia,126103,21,Quimica
Jose,135467,21,Direito
Jose,137970,21,Administracao
Marcia,144745,21,Medicina
Jose,158304,21,Matematica
Clara,166504,21,Administracao
Celia,185193,21,Engenharia
Lucia,185564,21,Engenharia
Maria,187906,21,Direito
Jose,196082,21,Administracao
Luisa,199154,21,Quimica
Rodrigo,201950,21,Fisica
Flora,207035,21,Letras
Jose,209094,21,Quimica
Luis,215465,21,Administracao
Clara,227854,21,Computacao
Julia,228989,21,Odontologia
Zeca,229089,21,Engenharia
Luisa,232794,21,Administracao
Clara,243931,21,Odontologia
Pedro,248739,21,Administracao
Lucia,259011,21,Administracao
Pedro,264172,21,Direito
Lucia,266974,21,Medicina
Flora,268541,21,Direito
Lucia,273316,21,Odontologia
Pedro,280954,21,Engenharia
Julia,284433,21,Matematica
Zeca,303947,21,Medicina
Flora,319318,21,Direito
Julia,346231,21,Engenharia
Flora,362853,21,Letras
Ana,383111,21,Medicina
Lara,384459,21,Medicina
Jose,385605,21,Matematica
Amanda,394559,21,Computacao
Joao,395596,21,Administracao
Maria,401256,21,Odontologia
Zeca,409367,21,Administracao
Zeca,414663,21,Medicina
Flora,415546,21,Quimica
Lucas,416823,21,Engenharia
Lara,431384,21,Medicina
Lucas,434685,21,Computacao
Maria,435180,21,Letras
Julia,443612,21,Direito
Celia,458408,21,Engenharia
Zeca,487038,21,Direito
Ana,490515,21,Letras
Lara,502171,21,Odontologia
Amanda,510579,21,Quimica
Marcia,511537,21,Fisica
Zeca,517314,21,Direito
Lara,528648,21,Computacao
Amanda,531779,21,Matematica
Luis,534955,21,Computacao
Luisa,544132,21,Computacao
Luisa,545787,21,Direito
Ana,557449,21,Fisica
Marcia,558966,21,Fisica
Tiago,559251,21,Quimica
Julia,562770,21,Computacao
Rodrigo,563803,21,Letras
Amanda,568627,21,Direito
Maria,575301,21,Quimica
Lucas,602133,21,Medicina
Jose,616608,21,Engenharia
Marcia,625924,21,Engenharia
Marcos,629882,21,Matematica
Julia,632962,21,Odontologia
Joao,650741,21,Engenharia
Julia,670638,21,Matematica
Flora,702364,21,Letras
Lara,702677,21,Odontologia
Ana,703793,21,Direito
Julia,707653,21,Quimica
Pedro,708369,21,Quimica
Zeca,710503,21,Matematica
Maria,721234,21,Administracao
Flora,723728,21,Matematica
Marcia,732894,21,Administracao
Celia,737645,21,Medicina
Lara,747142,21,Letras
Ana,748467,21,Medicina
Julia,760055,21,Fisica
Amanda,761196,21,Fisica
Zeca,788152,21,Direito
Rodrigo,823387,21,Computacao
Rodrigo,825027,21,Odontologia
Maria,844445,21,Engenharia
Pedro,853349,21,Matematica
Flora,860340,21,Quimica
Zeca,876112,21,Odontologia
Lara,880764,21,Computacao
Lucia,883452,21,Medicina
Clara,890851,21,Matematica
Lucas,892843,21,Medicina
Flora,911120,21,Engenharia
Flora,912831,21,Administracao
Marcia,917418,21,Odontologia
Zeca,922746,21,Direito
Amanda,927524,21,Letras
Jose,934552,21,Medicina
Luisa,937662,21,Quimica
Amanda,951041,21,Odontologia
Flora,953363,21,Engenharia
Maria,982349,21,Engenharia
Lucia,985209,21,Engenharia
Julia,987211,21,Quimica
Lucas,102095,22,Administracao
Luis,114285,22,Administracao
Luisa,121640,22,Administracao
Joao,131564,22,Odontologia
Jose,131695,22,Computacao
Ana,151567,22,Letras
Maria,163312,22,Direito
Luisa,163336,22,Direito
Julia,169853,22,Fisica
Zeca,176102,22,Matematica
Zeca,182653,22,Odontologia
Joao,188269,22,Fisica
Clara,196518,22,Letras
Luis,216720,22,Engenharia
Celia,218909,22,Odontologia
Marcos,219503,22,Quimica
Joao,221554,22,Direito
Celia,240270,22,Fisica
Clara,251537,22,Matematica
Zeca,255141,22,Letras
Marcia,264426,22,Odontologia
Celia,265542,22,Direito
Tiago,293223,22,Medicina
Maria,305411,22,Letras
Lucas,311815,22,Engenharia
Pedro,313131,22,Matematica
Lara,317959,22,Odontologia
Luis,320779,22,Engenharia
Lucas,343802,22,Medicina
Amanda,374441,22,Odontologia
Lucas,383586,22,Fisica
Jose,389186,22,Direito
Julia,410796,22,Administracao
Rodrigo,420698,22,Letras
Celia,425064,22,Engenharia
Jose,425473,22,Quimica
Marcos,436414,22,Odontologia
Pedro,445140,22,Direito
Clara,459981,22,Administracao
Ana,472640,22,Fisica
Flora,477045,22,Matematica
Celia,478144,22,Matematica
Lucia,481414,22,Quimica
Amanda,500427,22,Quimica
Maria,511185,22,Odontologia
Jose,521524,22,Engenharia
Lucia,537680,22,Engenharia
Lucas,553981,22,Engenharia
Pedro,557871,22,Quimica
Maria,571023,22,Administracao
Lara,575002,22,Administracao
Lara,583152,22,Quimica
Flora,588488,22,Fisica
Zeca,588814,22,Quimica
Maria,606647,22,Odontologia
Julia,626374,22,Quimica
Joao,636153,22,Engenharia
Lucia,649511,22,Letras
Lara,657082,22,Medicina
Flora,674500,22,Quimica
Joao,679454,22,Quimica
Clara,680920,22,Engenharia
Tiago,681890,22,Quimica
Tiago,686761,22,Fisica
Joao,688901,22,Odontologia
Ana,697139,22,Medicina
Lara,697198,22,Matematica
Zeca,697454,22,Engenharia
Flora,712388,22,Matematica
Maria,726755,22,Odontologia
Zeca,727464,22,Quimica
Celia,746675,22,Computacao
Ana,773980,22,Letras
Marcos,776231,22,Administracao
Lucas,777293,22,Matematica
Clara,787605,22,Odontologia
Maria,788904,22,Odontologia
Clara,790283,22,Fisica
Joao,791555,22,Quimica
Rodrigo,797439,22,Letras
Flora,806251,22,Engenharia
Luisa,806696,22,Direito
Celia,825053,22,Letras
Marcia,834352,22,Medicina
Rodrigo,850754,22,Computacao
Celia,853522,22,Quimica
Luis,854558,22,Administracao
Marcia,856378,22,Fisica
Clara,860050,22,Medicina
Lara,860712,22,Computacao
Amanda,868761,22,Quimica
Lucia,883142,22,Direito
Ana,892089,22,Engenharia
Lucia,915350,22,Administracao
Luis,923186,22,Administracao
Lucia,924628,22,Fisica
Joao,926528,22,Administracao
Flora,931821,22,Direito
Lara,935419,22,Direito
Luis,943288,22,Matematica
Julia,952751,22,Odontologia
Ana,959069,22,Quimica
Lucas,996647,22,Administracao
Lucas,999928,22,Odontologia
Lara,105924,23,Administracao
Luisa,130790,23,Odontologia
Marcos,141922,23,Medicina
Lucia,144020,23,Medicina
Tiago,148255,23,Quimica
Joao,148755,23,Matematica
Tiago,151338,23,Medicina
Clara,167809,23,Matematica
Maria,170520,23,Administracao
Jose,171841,23,Engenharia
Clara,178428,23,Matematica
Julia,190690,23,Matematica
Marcia,196614,23,Odontologia
Luisa,213146,23,Administracao
Tiago,214209,23,Odontologia
Lara,215094,23,Direito
Clara,236842,23,Matematica
Tiago,238392,23,Letras
Lucia,240665,23,Computacao
Maria,245165,23,Letras
Celia,260239,23,Direito
Marcos,261626,23,Letras
Luis,270457,23,Matematica
Lara,270978,23,Letras
Jose,271501,23,Administracao
Pedro,275072,23,Letras
Flora,291358,23,Fisica
Pedro,297933,23,Administracao
Celia,298069,23,Administracao
Jose,309527,23,Administracao
Marcos,314497,23,Computacao
Celia,314880,23,Matematica
Joao,318732,23,Fisica
Celia,339636,23,Odontologia
Joao,348356,23,Matematica
Luis,349987,23,Direito
Zeca,355223,23,Medicina
Flora,355547,23,Fisica
Amanda,359457,23,Medicina
Joao,377750,23,Quimica
Tiago,384927,23,Fisica
Amanda,390297,23,Direito
Luis,395733,23,Direito
Clara,398354,23,Engenharia
Jose,404076,23,Letras
Rodrigo,406452,23,Quimica
Marcos,406809,23,Letras
Flora,407457,23,Engenharia
Lucas,410437,23,Fisica
Marcia,416196,23,Fisica
Marcia,418074,23,Medicina
Lara,432002,23,Computacao
Lucas,432024,23,Matematica
Jose,433046,23,Odontologia
Marcos,438952,23,Fisica
Flora,442375,23,Fisica
Julia,450683,23,Quimica
Maria,458118,23,Medicina
Amanda,459099,23,Matematica
Marcos,464808,23,Engenharia
Lucas,466446,23,Engenharia
Ana,479617,23,Odontologia
Joao,485584,23,Medicina
Celia,493013,23,Matematica
Maria,513333,23,Fisica
Flora,515306,23,Letras
Jose,520243,23,Engenharia
Clara,541702,23,Medicina
Flora,548898,23,Direito
Luis,561231,23,Medicina
Joao,576341,23,Computacao
Luisa,578069,23,Quimica
Pedro,587456,23,Fisica
Ana,587600,23,Computacao
Zeca,624618,23,Matematica
Maria,641695,23,Computacao
Joao,643019,23,Administracao
Luisa,670000,23,Quimica
Lara,691414,23,Medicina
Amanda,698976,23,Letras
Clara,725814,23,Fisica
Luisa,739783,23,Computacao
Amanda,740706,23,Direito
Luisa,752698,23,Administracao
Lucia,762949,23,Computacao
Ana,766974,23,Matematica
Marcos,773429,23,Odontologia
Zeca,773731,23,Engenharia
Julia,787119,23,Matematica
Lucia,789194,23,Odontologia
Clara,791736,23,Administracao
Lara,794752,23,Medicina
Joao,813426,23,Administracao
Flora,829284,23,Computacao
Pedro,831888,23,Odontologia
Lucia,832106,23,Engenharia
Zeca,834225,23,Medicina
Pedro,844069,23,Quimica
Luisa,850058,23,Letras
Marcos,850715,23,Matematica
Lucas,856007,23,Fisica
Amanda,858909,23,Computacao
Jose,860243,23,Odontologia
Clara,867289,23,Engenharia
Julia,871004,23,Direito
Flora,896405,23,Direito
Rodrigo,904493,23,Administracao
Flora,915868,23,Direito
Flora,922496,23,Administracao
Clara,923066,23,Fisica
Lucia,947625,23,Quimica
Maria,950124,23,Administracao
Luisa,953226,23,Medicina
Luisa,957030,23,Quimica
Pedro,959328,23,Quimica
Pedro,966560,23,Quimica
Luis,980216,23,Administracao
Joao,982815,23,Medicina
Maria,987319,23,Odontologia
Luis,988653,23,Quimica
Clara,990866,23,Administracao
Joao,996755,23,Medicina
Amanda,100798,24,Letras
Flora,110144,24,Matematica
Lucia,111427,24,Fisica
Maria,111588,24,Odontologia
Rodrigo,141521,24,Matematica
Amanda,148901,24,Fisica
Tiago,151715,24,Engenharia
Clara,157589,24,Letras
Marcia,175958,24,Medicina
Amanda,197543,24,Letras
Rodrigo,198354,24,Fisica
Julia,204281,24,Administracao
Amanda,206287,24,Letras
Luis,216395,24,Odontologia
Marcos,226552,24,Matematica
Clara,240105,24,Fisica
Julia,244170,24,Odontologia
Julia,245214,24,Computacao
Marcia,253528,24,Medicina
Lucas,257042,24,Quimica
Lara,268842,24,Odontologia
Clara,281105,24,Medicina
Clara,287175,24,Medicina
Ana,304161,24,Letras
Rodrigo,309965,24,Direito
Zeca,323523,24,Odontologia
Zeca,334312,24,Direito
Lucia,335313,24,Computacao
Marcos,340219,24,Odontologia
Flora,347905,24,Administracao
Zeca,352233,24,Administracao
Rodrigo,360794,24,Administracao
Luis,378157,24,Fisica
Celia,389057,24,Matematica
Pedro,419037,24,Fisica
Julia,425953,24,Fisica
Joao,432935,24,Direito
Lucas,437275,24,Fisica
Joao,441238,24,Matematica
Maria,457868,24,Fisica
Maria,461301,24,Quimica
Rodrigo,465048,24,Quimica
Ana,483403,24,Administracao
Luis,485538,24,Direito
Ana,487449,24,Engenharia
Julia,493386,24,Quimica
Rodrigo,496331,24,Quimica
Tiago,505389,24,Letras
Maria,507734,24,Matematica
Luis,522756,24,Odontologia
Amanda,530164,24,Direito
Zeca,534061,24,Quimica
Lara,571700,24,Direito
Joao,573909,24,Computacao
Clara,584993,24,Fisica
Amanda,599395,24,Odontologia
Celia,618207,24,Direito
Marcos,625783,24,Matematica
Luisa,629235,24,Medicina
Clara,637245,24,Medicina
Joao,641863,24,Medicina
Julia,653347,24,Direito
Lara,656910,24,Letras
Celia,666591,24,Administracao
Lucia,670085,24,Administracao
Lucas,676420,24,Administracao
Rodrigo,677142,24,Engenharia
Joao,678554,24,Fisica
Ana,685199,24,Matematica
Maria,701993,24,Quimica
Clara,702710,24,Administracao
Marcia,704267,24,Quimica
Luis,715798,24,Matematica
Rodrigo,721139,24,Administracao
Ana,726531,24,Odontologia
Amanda,745714,24,Letras
Joao,761714,24,Letras
Joao,765158,24,Quimica
Pedro,765885,24,Administracao
Tiago,767027,24,Matematica
Zeca,768796,24,Letras
Celia,776510,24,Administracao
Marcos,781216,24,Quimica
Lucas,796583,24,Engenharia
Amanda,822128,24,Medicina
Lucas,837028,24,Medicina
Luisa,846461,24,Computacao
Joao,859805,24,Letras
Joao,870772,24,Odontologia
Lucia,875579,24,Odontologia
Julia,886784,24,Letras
Celia,894242,24,Quimica
Joao,899910,24,Matematica
Lara,903864,24,Direito
Maria,905328,24,Fisica
Ana,907496,24,Odontologia
Lucia,926023,24,Computacao
Lucia,928775,24,Odontologia
Luisa,931195,24,Computacao
Lucas,944866,24,Letras
Celia,948955,24,Medicina
Clara,955153,24,Computacao
Pedro,962522,24,Fisica
Tiago,968108,24,Administracao
Julia,982147,24,Direito
Marcos,985479,24,Computacao
Clara,985769,24,Odontologia
Clara,986881,24,Medicina
Ana,994708,24,Quimica
Julia,995731,24,Computacao
Ana,102317,25,Quimica
Marcos,111656,25,Quimica
Luisa,115020,25,Engenharia
Joao,121853,25,Fisica
Lucas,153673,25,Fisica
Marcia,156457,25,Matematica
Luisa,198537,25,Fisica
Luis,214101,25,Administracao
Julia,215260,25,Matematica
Clara,226103,25,Computacao
Joao,234484,25,Administracao
Rodrigo,255808,25,Administracao
Marcos,270102,25,Quimica
Ana,273834,25,Fisica
Joao,274664,25,Engenharia
Celia,293116,25,Quimica
Marcos,303830,25,Matematica
Zeca,321231,25,Engenharia
Lucia,324717,25,Engenharia
Ana,325415,25,Matematica
Celia,325984,25,Administracao
Celia,347836,25,Fisica
Julia,354848,25,Computacao
Celia,357638,25,Engenharia
Jose,363947,25,Computacao
Jose,368694,25,Direito
Luis,391802,25,Fisica
Luis,394806,25,Quimica
Luis,416195,25,Fisica
Flora,422463,25,Fisica
Luisa,426985,25,Engenharia
Joao,438565,25,Letras
Clara,453353,25,Letras
Jose,453582,25,Odontologia
Flora,454317,25,Computacao
Rodrigo,455506,25,Computacao
Jose,456212,25,Medicina
Marcia,466792,25,Matematica
Amanda,471189,25,Letras
Celia,472570,25,Letras
Pedro,475887,25,Odontologia
Jose,477841,25,Medicina
Joao,479718,25,Administracao
Marcos,480730,25,Quimica
Lara,481462,25,Odontologia
Celia,484922,25,Computacao
Clara,502868,25,Engenharia
Jose,504001,25,Odontologia
Julia,511893,25,Computacao
Flora,519279,25,Fisica
Lucas,526815,25,Computacao
Lucia,537594,25,Computacao
Julia,547275,25,Odontologia
Tiago,553293,25,Direito
Joao,563400,25,Medicina
Julia,566795,25,Fisica
Ana,577057,25,Quimica
Amanda,583924,25,Computacao
Zeca,585717,25,Engenharia
Rodrigo,591351,25,Letras
Pedro,594928,25,Quimica
Amanda,609787,25,Letras
Lucas,620860,25,Odontologia
Clara,632126,25,Medicina
Luis,637904,25,Letras
Luisa,640143,25,Administracao
Ana,677885,25,Quimica
Clara,695500,25,Letras
Jose,696340,25,Quimica
Ana,698137,25,Engenharia
Marcos,706507,25,Direito
Pedro,713583,25,Fisica
Amanda,722234,25,Medicina
Marcia,722494,25,Computacao
Julia,725897,25,Engenharia
Julia,731884,25,Fisica
Rodrigo,732569,25,Fisica
Rodrigo,738097,25,Computacao
Marcos,738178,25,Medicina
Lucia,744192,25,Odontologia
Flora,747748,25,Medicina
Joao,756914,25,Engenharia
Celia,762171,25,Odontologia
Joao,775513,25,Odontologia
Pedro,788804,25,Direito
Joao,796721,25,Odontologia
Maria,800752,25,Quimica
Luisa,805461,25,Administracao
Julia,806946,25,Engenharia
Pedro,816270,25,Fisica
Clara,822302,25,Quimica
Ana,826626,25,Quimica
Marcia,830548,25,Medicina
Julia,846238,25,Matematica
Julia,847657,25,Fisica
Celia,854435,25,Direito
Rodrigo,875055,25,Matematica
Marcia,875067,25,Administracao
Pedro,876119,25,Odontologia
Clara,884460,25,Fisica
Lara,906081,25,Computacao
Zeca,916265,25,Direito
Luisa,929295,25,Engenharia
Zeca,935140,25,Medicina
Clara,943942,25,Odontologia
Flora,960837,25,Letras
Rodrigo,965587,25,Quimica
Maria,975539,25,Fisica
Marcos,991127,25,Administracao
Lucas,992957,25,Administracao
Amanda,998532,25,Odontologia
